manga_id,title,type,status,latest_update,score,scored_by,synopsis
715,Fate/stay night,Manga,Finished,2012-10-26T00:00:00+00:00,7.55,6940,"The story takes place in an ordinary Japanese town, Fuyuki City. Hidden from society, there has been a deadly war going on in this town. Seven sorcerers known as ""Masters"" summon a powerful familiar called ""Servants"" and they all fight each other till the last one. The last one is said to attain the Holy Grail which will grant them a wish. Only a few know when this War started and what the Holy Grail is, but the war was about to begin again this year.

The main character is Emiya Shirou, who lost his parents in a fire and was adopted by a man who called himself a sorcerer. Admiring his stepfather, he has been training himself to be a sorcerer. However, he had no talent and he could barely use one type of sorcery. His stepfather has already passed away, and today he's a sorcerer without any skills or knowledge. He is involved in the War of the Holy Grail when he accidentally summons Saber, who is said to be the strongest servant of all...

(Source: MU)"
46368,"Ore ga Ojousama Gakkou ni ""Shomin Sample"" Toshite Rachirareta Ken",Manga,Finished,2018-09-27T00:00:00+00:00,7.11,7166,"Seikain Girl's Academy is renowned for teaching the daughters of influential families in etiquette, skills, and manners worthy of a refined lady. However, the school hides far from civilization, so many graduates receive a culture shock when they face reality outside of their homely environment.

To combat this situation, the school's administration comes up with a solution: to bring a commoner who will educate the girls about regular society. Against his wishes, the school chooses Kimito Kagurazaka to represent not only commoner life but also the male sex. He is also forced to pretend to be gay, lest a terrible consequence befalls upon him.

Adjusting to his new lifestyle, Kimito meets Aika Tenkuubashi, a reclusive girl who yearns for friends. Hoping to make herself popular, she creates the Commoner Club with Kimito to master the ways of the modern world. As time passes, they are joined by the seemingly perfect Reiko Arisugawa, the child prodigy Hakua Shiodome, and the sword-swinging Karen Jinryou. Now, as the school's ""commoner sample,"" Kimito fulfills his duty alongside his newfound acquaintances.

[Written by MAL Rewrite]"
96179,Criminale!,Manga,Finished,2017-04-23T00:00:00+00:00,7.29,9331,"Since the day he was born, Tamito Ichimura's life was filled with misfortune. Every day, he becomes a victim of various crimes, no matter how ridiculous they are. As a result, he carries out his life fully prepared for what may happen next.

On Tamito's first day at his new school, a criminal attacks him, which is nothing different from the usual. However, seeing that a girl is passing by, Tamito tries to save her. Moreover, upon entering school, he notices odd things about his classmates. He soon comes to know that each one of them is either a criminal or a suspect—including the girl he saved earlier. Tamito attempts to run away but is gradually convinced to continue attending.

Even while constantly attracting criminals, his abnormal life will continue in this ludicrous school, as he will face many more criminal encounters, while befriending the most unexpected—his very own unlawful classmates.

[Written by MAL Rewrite]"
26479,Prism,Manga,Finished,2012-06-11T00:00:00+00:00,7.52,8770,"School girl Megumi, suffering from an uneventful life after a fleeting grade school romance, hopes to end such boring days with her entrance into high school. Still dreaming about the peaceful days with her past love, Hikaru, she encounters a stunningly beautiful girl on her way to the entrance ceremony. Suddenly, the girl calls out for Megumi and gives her a hug! Hikaru enters back into Megumi's life not only as a classmate, but as a girl. How will Megumi handle the shocking revelation?

(Source: Dynasty Scans)

Note: this manga is currently on hiatus due to its author's copyright infringement. There has been no notice since June 2012 about its re-appearance."
96145,Honey Lemon Soda,Manga,Publishing,,7.68,4565,"For 15-year-old Uka Ishimori, middle school was the toughest experience she lived through. She was dubbed ""Rocky"" due to always freezing up in front of other people and was endlessly bullied as a result. Now in high school, she has a chance for a fresh start and to improve herself. But during her first week, she is accidentally soaked in juice by her classmate Kai Miura, a flashy guy with lemon-colored hair.

On paper, Kai is everything that Uka lacks—he is popular, aloof, and bold enough to speak his mind. Despite their contrasting personalities, Kai encourages her to slowly come out of her shell, offering a helping hand when others avoided to do so. Although Uka initially wanted to forge friendships, she has realized her true feelings—she has fallen in love with Kai. What started with a lemon soda is about to change Uka and Kai's lives forever.

[Written by MAL Rewrite]"
48,Pretty Face,Manga,Finished,2003-06-09T00:00:00+00:00,7.55,10226,"Randou Masashi is a brash karate star who strikes fear in everyone around him. But despite his intimidating presence, he is secretly in love with the sweet and beautiful Rina Kurimi. Unfortunately, Randou is involved in a horrific bus accident, which leaves him comatose and with a disfigured face. A year later, he awakes to discover something utterly shocking—his face now resembles Rina's!

Randou learns that he has been under the care of a surgeon named Jun Manabe, who reconstructed Randou's face based on a picture he had of Rina. Moreover, Randou is presumed dead, and his parents have moved away as a result. Distraught, Randou crosses paths with Rina and is mistaken for her twin sister Yuna, who fled from her house two years ago. Although Randou initially wished to restore his face, seeing Rina elated makes him reconsider his decision.

However, a boy disguising himself as a girl is as absurd as it sounds, and being surrounded by troublesome individuals only makes it more difficult. Nevertheless, Randou is adamant about concealing his identity until he finds the real Yuna.

[Written by MAL Rewrite]"
1412,Bloody Kiss,Manga,Finished,2007-06-20T00:00:00+00:00,7.38,10331,"Katsuragi Kiyo inherits a mansion from a grandmother that she never heard of. There at the mansion Kiyo meets Kuroboshi who's a half human, half vampire with his servant Alsh. What will happen during her life?!

(Source: MU)

Included one-shots:
Volume 1: Angel Koiuta (Angel Love Song)
Volume 2: Kyuuketsuki ni Onegai (Please Mr. Vampire)"
104322,Risou no Himo Seikatsu,Manga,Publishing,,7.22,5134,"One day, average salaryman Yamai Zenjirou has an out-of-this-world experience—literally! He's pulled from Earth and dragged to another world where magic thrives and a gorgeous, powerful queen needs a consort. Now he's being pressured to marry that very monarch and help her bear a child. Will Zenjirou accept this life of lazy, luxurious love at the cost of leaving his home behind?

(Source: Seven Seas Entertainment)"
14154,Arakawa Under the Bridge,Manga,Finished,2015-07-03T00:00:00+00:00,7.81,5829,"Twenty-year-old student Kou Ichinomiya has always followed his elite family's motto: never be indebted to anyone. However, an unfortunate situation puts his life in danger, and he is saved by a stranger named Nino, who claims to be from Venus. As if owing someone is not bad enough, the peculiar girl wishes that he repay her deed by experiencing love together—and he must live with her under the Arakawa River bridge.

Although Kou figures that he will somehow fulfill this obligation, his plans are blown away by Nino's friends: various riverside residents who seem even more eccentric than his new lover. From the Village Chief who gives Kou a new name, ""Recruit,"" to a gentle-looking but sadistic woman managing an animal farm, one can never tell which outlandish character will next color Arakawa's bizarre life under the bridge.

[Written by MAL Rewrite]"
23689,"Inari, Konkon, Koi Iroha.",Manga,Finished,2015-04-04T00:00:00+00:00,7.82,7007,"Fushimi Inari has a hopeless crush on her classmate Tanbabashi. One day, while trying to interact with him, she accidentally humiliates him in front of the whole class. He refuses to accept her apologies, and, to make matters worse, she discovers that he probably has a crush on their incredibly cute classmate Sumizome.

She has all these things in mind when she is summoned by Uka-no-Mitama-no-Kami, a pale fox goddess. In return for rescuing a little fox-spirit creature before school that day, the goddess offers to grant a single wish of Inari's. Without thinking, she blurts out that she wants to be Sumizome. As one might expect, this wish does not go nearly as well as Inari had hoped, and the kindly goddess breaks a goddess-rule to give Inari the ability to change herself back. Now, Inari can change her own shape at will, and using her new skill is very tempting as she keeps trying to win Tanbabashi's heart. But if Inari flaunts her ability, both she and the goddess might end up in trouble with Amaterasu!

(Source: MangaHelpers)"
26441,"Maoyuu Maou Yuusha: 'Kono Ware no Mono to Nare, Yuusha yo' 'Kotowaru!'",Manga,Finished,2016-04-26T00:00:00+00:00,7.96,5127,"After a long and treacherous journey, our Hero finally arrives at the Dark Lady's castle only to find himself being asked for help. The Hero explains how the war that the demons have brought upon the humans have killed thousands and put more in misery. The queen of demons however argues that this war has made the human society band together as one and showed empirical evidence how it has increased population, increased production, boosted economy and improved society overall. Furthermore, she explains to the Hero that ending this war will result in a civil war that will produce more bloodshed than there ever was. The Hero, convinced that the only way to bring peace, relatively speaking, is to join forces with the Dark Lady, agrees to help with her plans!

(Source: MU)

Included one-shot:
Volume 12: Level Hero!"
87466,Henjo: Hen na Joshikousei Amaguri Senko,Manga,Publishing,,7.03,4004,"Amaguri Senko is a high school girl with a cool personality and a big pervert. She openly reads porn and masturbates, and isn't perturbed in the slightest at the sight of penises and such. The story is about two adult men that come to live and work for her father, who runs a company that does various odd jobs, which she helps out with. And the various forms of sexual harassment to which she subjects the one which she has taken a liking to.

(Source: Doki)"
91,Marmalade Boy,Manga,Finished,1995-10-01T00:00:00+00:00,7.56,9348,"All Miki Koishikawa wanted was an ordinary family and that's exactly what she had until her parents decided to move in with another couple and turned Miki's world upside down. Now she lives in a house with four parents and her totally cute stepbrother Yuu. It's bad enough being brought into her parents' strange soap opera, but Miki will star in a soap of her own as she deals with friends having affairs, trying to survive in school and ending up torn between her long-time crush, Ginta, and her new stepbrother!

(Source: Tokyopop)"
446,Aa! Megami-sama!,Manga,Finished,2014-04-25T00:00:00+00:00,7.58,7317,"Alone in his dorm room one Saturday night (a frequent occurrence, to be honest), young Keiichi Morisato accidentally dials a wrong number that will literally change his life. You see, he inadvertently reaches the Goddess Technical Help Line, and a goddess is dispatched to grant him one wish.

The lovely young Belldandy informs him that he may have one wish - a wish for virtually anything in the world. In disbelief, Keiichi opts for a wish he believes will confound the system (and will prove that Belldandy has no particular wish-granting power): he wishes that Belldandy would stay with him always.

The power of this wish almost rips the fabric of time and space but it is ultimately granted. But of course such a wish has unforseen consequences, including the fact that Keiichi lives in a guys-only dorm. When his roommates return to find him with a woman on the premises, he is immediately tossed out on to the street. But the wish also has other unexpected side effects - such as when Keiichi and Belldandy are in peril of being separated, a motorcycle is suddenly repaired so that they can travel together.

(Source: Dark Horse)"
76083,Ojojojo,Manga,Finished,2017-04-17T00:00:00+00:00,7.44,7156,"Haru Jigokumeguri is the eldest daughter of a highly successful businessman, gifted with both intelligence and beauty. Kawayanagi Tsurezure is an eccentric boy who dresses in 20th century fashion and has a habit of gazing up at clouds for hours on end. Haru is prideful, arrogant, and egocentric, while Kawayanagi is unable to strike even the most basic of conversations. These shortcomings lead them to be shunned by the rest of their classmates, and so the two gravitate towards one another.

The lonely classmates find a mutual friend in Akane Tendou, a jolly girl who finds pleasure in seeing them together. Now, with their confidence restored, Haru and Kawayanagi embark on a journey towards bettering themselves. 

[Written by MAL Rewrite]"
73705,Ookii Onnanoko wa Suki desu ka?,Manga,Publishing,,6.22,4798,"Souta Tachibana jumps from one part-time job to the next, just coasting through life. He's unremarkable except for being pretty short. One day, he's roped into a new gig: working as a gopher for his older sister's college volleyball team! Suddenly surrounded by a bunch of voluptuous women who all tower over him, Souta finds himself the subject of more female interest than he's ever had. First, he has to figure out which girl he even wants to try to get with...and then he has to make sure their big, athletic bodies don't actually destroy him in the act!

(Source: Seven Seas Entertainment)"
49537,ReRe Hello,Manga,Finished,2016-09-13T00:00:00+00:00,7.71,7078,"Ririko is a hardworking girl who has been performing the role of a mother in her household after the death of her own one when she was five. When her father, a handyman, is stricken with illness and admitted to a hospital, Ririko decides to take up the role of a handyman to help her father's business in his absence. Her first client is a rich teenage boy with high expectations of his helpers. Will she be able to satisfy him?

Included one-shot:
Volume 3: Mebuki Kimidori"
773,Saishuu Heiki Kanojo,Manga,Finished,2001-10-29T00:00:00+00:00,7.87,5638,"Shuji and Chise are two Hokkaido high school students barely starting a relationship with each other. Then, with no warning, a squadron of bombers from an unknown country destroy the city of Sapporo. All hope is lost when suddenly, the bombers are destroyed by a small red light floating across the sky. At this point, Shuji finds out that the one responsible for eliminating the enemy forces is Chise, who reveals herself as a cyborg engineered for mass-destruction.

(Source: ANN)"
103989,Kaichou wa Maid-sama!: Marriage,Manga,Finished,2018-04-24T00:00:00+00:00,8.24,7262,Compilation of side stories of Kaichou wa Maid-sama! series.
62769,Magika no Kenshi to Basileus,Manga,Publishing,,6.94,4621,"Parallel to our dimension is a world filled with magic, home to a host of mystical beings and fantastical powers. Humanity has learned to harness these forces and bring forth that world's entities to do their bidding through the power of ""summoners."" Our world has never been the same.

Fifteen years later, Kazuki Hayashizaki is chosen as the first male summoner. His attendance in an all-female summoner class, however, is met with opposition-and none so strongly than from his own sister, the school's most skilled swordsman. As Kazuki is torn between the way of the sword and the world of summoning, can he overcome adversity and learn to harness his new powers?

(Source: Seven Seas Entertainment)"
130538,True Beauty,Manhwa,Finished,2023-04-10T00:00:00+00:00,6.45,8968,"Tired of being looked down upon for her unattractive appearance, middle schooler Lim Jugyeong turns to the transformative powers of makeup. First, she experiments with BB cream, lip tint, and eyeliner; then she begins using mascara, double eyelid glue, and colored contacts. Before she knows it, Jugyeong goes from being a girl who is bullied for her ugliness to being praised as a high-class beauty. Constantly surrounded by those who adore her goddess-like appearance, Jugyeong can now live a more than comfortable life at school—she simply has to keep her bare face a secret.

However, everything changes when the new transfer student, Lee Suho, enters her life. Not only does the handsome Suho become immediately popular among their peers, but in a chance encounter, he also becomes the only classmate of Jugyeong's to see her face beneath the makeup. With her reputation on the line, Jugyeong must do whatever it takes to hide the truth about her appearance from the rest of her classmates. But the more time she spends with Suho, the more Jugyeong finds herself questioning whether one's true beauty lies solely in their looks.

[Written by MAL Rewrite]"
113,Clover,Manga,Finished,1999-01-01T00:00:00+00:00,7.5,7165,"Retiring as a soldier of the government of a high-tech city, Fay Ryu Kazuhiko's transition into civilian life is cut short when his superior, General Ko, summons him. Having a leaf imprinted onto his hand by code, Kazuhiko is entrusted with a secret task to deliver a ""package""—a girl with white hair and evergreen eyes whom he finds singing in a birdcage-like building. All Kazuhiko knows is that her name is Suu, and for whatever reason, she wishes to go to Fairy Park.

As his friends Lan and Gingetsu help set up a transport module for the duo, Kazuhiko suspects that there is more to Suu than he knows. Not only is their transport intercepted, but the two are also pursued by Bols—a face that is uncomfortably familiar to Kazuhiko and who seems to have received his own mission to seek out Suu. The truth behind the discreet nature of this operation, Suu's existence, and even a possible connection between her and Kazuhiko may all be linked to just one word: clover.

[Written by MAL Rewrite]"
57185,Kyou no Cerberus,Manga,Finished,2018-06-12T00:00:00+00:00,7.47,6605,"At a young age, a part of Chiaki Mikado's soul was bitten away by a peculiar dog with three heads. Unable to feel happiness and joy as a result, he lives his days deprived of positive emotions, faking smiles when the situation calls for it.

Eight years later, his father sends him a box from Greece. Inside it is a girl with three forms and personalities: Kuro, Shirogane, and Roze. With the form of Kuro, she tells him that she will be Chiaki's guard dog. The girl reveals that she actually is the guardian of the Gates of Hades—the Cerberus—and is the same creature that tore his soul. But this time around, she will help Chiaki smile again.

However, this task is no small feat. Due to the missing piece of his soul, Chiaki is a magnet for fiends and wicked spirits. Meeting rivals, friends, and foes along the way, Chiaki perseveres to regain one of the most important things to being human—the capability to feel.

[Written by MAL Rewrite]"
98374,Cardcaptor Sakura: Clear Card-hen,Manga,Finished,2024-03-01T00:00:00+00:00,8.02,5750,"Upon successfully capturing all of the elusive Clow Cards and transforming them into her very own Sakura Cards, Sakura Kinomoto finds her duty as Cardcaptor complete. On the way to her first day of classes at Tomoeda Middle School, Sakura is surprised by a reunion with her sweetheart Shaoran Li, who informs her that he is permanently moving back to Tomoeda. To her delight, Shaoran will also be attending the same school! 

Although her life seems brighter than ever, Sakura has a strange dream later that night where she is surrounded by transparent cards and meets a mysterious cloaked figure. To her horror, the Sakura Cards have all turned clear upon waking up, and her dream now reality. With ongoing prophetic dreams, a new staff, and encounters with a new set of cards, Sakura must once again take up the role of Cardcaptor alongside her guardians and friends in a whole new adventure.

[Written by MAL Rewrite]"
57201,Rakudai Kishi no Cavalry,Light Novel,Finished,2023-12-15T00:00:00+00:00,7.92,4501,"Ikki Kurogane is a Blazer, a person who can materialize his soul as a weapon. Unlike most Blazers, however, his aptitude for magic is virtually nonexistent. Branded a talentless failure and nicknamed ""Worst One,"" he has spent his life honing his swordplay in order to become a Mage-Knight nonetheless.

Stella Vermillion is the second imperial princess of the Vermillion Empire and a powerful Rank A Blazer. Having spent her whole life undefeated in battle as a result of her incredible natural talent, she travels to Japan in search of powerful opponents, hoping to grow ever stronger and become an accomplished Mage-Knight herself.

The two meet at Hagun Academy, one of seven Mage-Knight schools in Japan, and soon realize that they share the same goal: to become a powerful Mage-Knight renowned for their hard work and skill, regardless of their level of talent. In order to reach that goal, their first step is to meet in the finals of the Seven Stars Battle Festival, a no-holds-barred tournament that gathers the strongest student knights from all seven schools across Japan, and fight for the title of Seven Stars King.

Can Ikki and Stella fight toe-to-toe with even the strongest of Blazers and achieve their dream of reaching the peak of knighthood?

(Source: Sol Press)"
119624,"Kou-2 ni Time Leap Shita Ore ga, Touji Suki datta Sensei ni Kokutta Kekka",Manga,Finished,2020-12-02T00:00:00+00:00,6.68,7775,"Seiji Sanada, a 30-year-old wage slave, woke up one morning and had time leaped back to the spring of his sophomore year of high school. Seiji, who had long regretted graduating without confessing to his beloved world history teacher, Haruka Hiiragi, resolved that this time, he'd confess to her. Her response was... An astonishing ""Okay?!?!?!?!"" The two of them began discretely dating. It was supposed to be the start of their *vie en rose*... but Hiiragi-sensei is a woman so sweet, she'll spoil her man rotten!!! A super flirtatious rose-colored school life begins!!!

(Source: Square Enix)"
41535,Ore ga Doutei wo Sutetara Shinu Ken ni Tsuite,Manga,Finished,2014-04-09T00:00:00+00:00,7.3,9419,"Ichijou Kazuya thought that he was murdered, but when he came to, he was back in his high school days. He lived his entire life as a playboy and had had countless sexual encounters with women until that fateful day that he was killed. He realizes that his murderer was his old high school friend Tanaka Masaki who was jealous of Kazuya’s relationships and his built up anger eventually exploded.

Taken back 15 years into his past, it seems that he has been given a second chance at life and given a chance to make different choices. He decides that the way to prevent his eventual demise is to make sure Masaki is more successful with girls and loses his virginity before Kazuya. But fate seems to be steering Kazuya towards the path of his previous life and keeps introducing the same girls he had sexual encounters with.

(Source: MangaHelpers)"
23718,Sword Art Online: Aincrad,Manga,Finished,2012-04-10T00:00:00+00:00,6.82,9195,"In the year 2022, gamers rejoice as Sword Art Online—a VRMMORPG (Virtual Reality Massively Multiplayer Online Role Playing Game) like no other—opens its virtual doors, allowing players to take full advantage of the ultimate in gaming technology: NerveGear, a system that allows users to completely immerse themselves in the game world by manipulating their brain waves to create a wholly realistic gaming experience. But when the game goes live, the elation of the players quickly turns to horror as they discover that, for all its amazing features, SAO is missing one of the most basic functions of any MMORPG—a log-out button. Now trapped in the virtual world of Aincrad, their bodies held captive by NerveGear in the real world, users are issued a chilling ultimatum: conquer all one hundred floors of Aincrad to regain your freedom. But in the warped world of SAO, ""game over"" means certain death-both virtual and real...

(Source: Yen Press)"
789,Full Metal Panic!,Manga,Finished,2005-03-09T00:00:00+00:00,7.76,7928,"A sergeant by the name of Sousuke Sagara is assigned an important task. That of guarding high school girl Chidori Kaname. Sousuke is a military genius, gaining high rank at an early age, but because of his strange upbringing, he lacks social skill. Now, he finds himself as a fish out of water as he attempts to protect a girl from an evil organization and turn in his school work on time. 

(Source: ANN)"
221,Basilisk: Kouga Ninpouchou,Manga,Finished,2004-06-15T00:00:00+00:00,7.44,7913,"The Kouga Manjidani and the Iga Tsubagakure ninja clans have been sworn enemies for centuries, with only the Hanzo Hattori truce maintaining a tenuous peace between the two families. But years later, when former shogun Ieyasu Tokugawa faces a dispute to determine which of his two grandsons shall succeed their father, he decides to settle the matter through a proxy war. Selected to represent the respective candidates, the Kouga and Iga send 10 of their best fighters into a deadly battle, with the winning party deciding the rightful successor. Thus, the truce is revoked and the ruthless bloodshed begins.

But not all approve the truce's end. Gennosuke of Kouga and Oboro of Iga were to be married in hopes of ensuring lasting peace. However, unlike typical arranged marriages, they were already deeply in love. As preparations for the war ensue, Gennosuke questions his loyalties while Oboro refuses to fight. Fueled by their reawakened feud, will the two clans be consumed by hatred, or have their destinies changed by genuine love?

[Written by MAL Rewrite]"
108520,Bijin Onna Joushi Takizawa-san,Manga,Publishing,,6.86,5205,"Kouta Takeda is a young entry-level office worker at XOX Corporation who is put under the direct supervision of Kyouko Takizawa, a stunning and voluptuous woman with a fearsome reputation at the company as an inflexible and cruel boss. But Takeda has the privilege of finding out that Takizawa is no iron lady, and that she's no stranger to kindness where it's dispensed.

(Source: MU)"
98971,Suki x Suki,Manga,Finished,2017-06-08T00:00:00+00:00,6.63,9647,"Touka Aizuki is girl who can turn invisible and no one can see her except for one person, Ryoutarou Mimori. Even though she is physically invisible, her love is completely visible!

(Source: MU)"
102601,Yakumo-san wa Ezuke ga Shitai.,Manga,Finished,2021-03-19T00:00:00+00:00,7.32,5657,"Having cooked too much rice one day, 28-year-old widow Shuuko Yakumo decides to share the surplus with her new neighbor, Shouhei Yamato. As an active member of his high school's baseball club, Yamato works up an enormous appetite, and his penchant for eating a lot reminds Yakumo of her late husband. These fond memories reignite her passion for cooking. 

Ever since their first meal together, Yakumo has been inviting Yamato over to her home to eat every day, slowly building their friendship through love of food and baseball.

[Written by MAL Rewrite]"
70251,Koi no Kamisama,Manga,Finished,2011-01-08T00:00:00+00:00,7.46,10682,"First collection of Komi Naoshi's short stories.

1. Island
2. Koi no Kamisama
3. Williams
4. Personant
5. Apple
6. Nisekoi (pilot)"
118712,Yankee-kun to Hakujou Girl,Manga,Finished,2022-05-23T00:00:00+00:00,7.6,5779,"High school dropout Morio Kurokawa is an infamous delinquent known as ""Morio the Black Panther,"" who has won many fights against others older than him. Walking through town with his posse, he comes across Yukiko Akaza, a girl with extremely poor vision due to a condition affecting her eyesight. Refusing to be intimidated by him, Yukiko encounters Morio time and time again, which causes him to fall deeply in love with her. Morio's urge to protect her grows every time they meet, and he begins to learn more about the hurdles Yukiko faces on a daily basis.

[Written by MAL Rewrite]"
121891,Machigatteita no wa Ore Datta n da.,One-shot,Finished,,7.13,10710,"Furuya has finally escaped from his yandere girlfriend Sara. It was so simple—all he had to do was kill her. But it seems that not even death can separate them, as she lingers as a ghost due to her regrets. Back when Sara was alive, Furuya felt her looming presence at every turn; now, as a spirit, she is like any normal girl. Perhaps he had misinterpreted her the whole time. As his guilt piles up, Furuya feels like he has to atone for his actions—but at what cost?

[Written by MAL Rewrite]"
136975,Unmei no Hito ni Deau Hanashi,Manga,Publishing,,8,3237,"Dreams about finding her one true love are all Yuuki Honda has. She has thrown herself into college work but still yearns for a fateful encounter with a man who is just as handsome and charming as her beloved manga characters. Despite her desire to meet new people, she finds herself out of her element in a crowded club. Here she meets Iori Souma, who is drunk, disdainful, and looks down on Yuuki, bluntly saying things too embarrassing to hear.

Although he comes off as impolite and rough, Iori quickly proves that first impressions can be deceiving. When he calls Yuuki to apologize, she confesses her romantic aspirations. Instead of the expected scorn, Iori offers to help Yuuki find her future soulmate. While Iori's cool but selfless nature makes him a great friend, Yuuki can no longer ignore just how fast her heart beats when she is by his side.

[Written by MAL Rewrite]"
142629,Exorcist wo Otosenai,Manga,Publishing,,7.84,4567,"A boy was chosen by god to become the world's strongest exorcist and to face deadly demons in battle. Burdened with the fate of humanity, all he really wants to do is quietly bake sweets, when one day a certain girl enters his life... A story of love and hope blooming during a bloody holy war!

(Source: MANGA Plus)"
113717,Danshi Koukousei wo Yashinaitai Oneesan no Hanashi,Manga,Finished,2022-03-30T00:00:00+00:00,6.55,5019,"Minoru Soramoto's parents have vanished into thin air, leaving him with a large amount of debt he is unable to pay off. Just as things start to look grim, his neighbor decides to help him out by covering the debt in its entirety, in exchange for ""keeping"" him. Now, Minoru has moved in with her and begins a life of freeloading with a beautiful lady whose entire existence revolves around him and making sure that he has everything he wants and needs.

[Written by MAL Rewrite]"
1039,Rockin'★Heaven,Manga,Finished,2008-07-01T00:00:00+00:00,7.68,8116,"Sawa applies to Heaven's Wing Academy, thinking she would look cute in the uniform. But she never expected the academy to be a previously all-boys' school! And the head honcho of the school, the class president himself doesn't seem to like her one bit and takes no pains to hide it. At first, adjusting to life at the academy is tough. Sawa is bullied and teased, and the boys in the class even throw her new shoes in the water. While attempting to retrieve her shoes, she falls into the water and is unexpectedly saved by Ran, who up until this point has made her life hell. The newfound gentleness in Ran intrigues her, and she finds herself falling for him. What will her days be like for the rest of her school life?

(Source: Entropy)

Included one-shots:
Volume 1: Endless March
Volume 4: Home, Sweet Home
Volume 6: Brown Garden Eki"
1543,Mirai Nikki: Mosaic,Manga,Finished,,7.33,9372,"Minene Uryuu is a wanted terrorist who has resented organized religion ever since the demise of her parents. Blaming God for her misfortune, Minene vows to destroy anyone and anything related to the deity. The delinquent decides to disguise herself as a recently deceased detective in order to get closer to her targets. However, Minene is soon found out and flees.

Just when she is at her wits' end, a godlike creature grants her the ability to foresee the future on her cellphone—a Future Diary. Will Minene be able to achieve her ambitious goals with this newfound power?

[Written by MAL Rewrite]"
19111,Usotsuki Lily,Manga,Finished,2014-05-02T00:00:00+00:00,7.58,6525,"Hinata Saotome is suddenly asked out by En Shinohara, a gorgeous boy in her grade. What she doesn't know though, is that his hobby is cross-dressing! En has always hated men, and whenever he sees his own reflection, he punches out whatever is doing the reflecting (windows, mirrors...). To combat this hatred, he dresses up as a girl. Hinata decides to go out with him anyway, despite his weird hobby.

(Source: MU)

Included one-shots:
Volume 8: Sweets Honey
Volume 17: Amber"
8042,Hana ni Arashi,Manga,Finished,2008-08-09T00:00:00+00:00,7.43,8918,"Even though her body has unusual ability, Kunimi Riko is still (trying to be) a normal high school girl. One day, a guy suddenly came to see her. He's Tachibana Ran, the heir of the world leading super millionaire Tachibana family! A high tension romance between Ran, who suddenly proposed, and Riko, who turned him down. (Source: Royal Alliance) 

Included one-shots:
Volume 1: Jikou Kokyuu No Hitsuyou
Volume 2: Fureru Ondo"
124305,Akuyaku Reijou Level 99: Watashi wa Ura-Boss desu ga Maou dewa Arimasen,Manga,Publishing,,7.38,5228,"A certain otome RPG takes place in the Valschein Kingdom, where dark hair is stigmatized to an abnormal degree. Yumiella Dolkness is the daughter of a count, hated from birth due to her pitch-black locks—and she is also the hidden boss! In a twist of fate, at five years of age, Yumiella recalls memories of her past life in Japan. Uninterested in the romance aspect of the original game, she begins to dedicate herself to training her rare dark-type magic.

Despite this, Yumiella's goals are clear: avoid becoming the hidden boss and stay out of the limelight. Upon entering the magic academy, however, she shakes the foundation of the kingdom when her level 99 status comes to light. Whether a physical brawl or magic duel, her abilities are unmatched, and coupled with her black hair, she sticks out like a sore thumb. To make matters worse, the original heroine begins suspecting she is the demon lord! Can the deadpan noble girl achieve her wish of a peaceful life?

[Written by MAL Rewrite]"
118732,Akuyaku Reijou nanode Last Boss wo Kattemimashita,Manga,Finished,2022-08-25T00:00:00+00:00,7.49,8523,"Being acutely ill, a young girl has spent most of her life in a hospital room playing otome games to fill her time. However, she one day finds herself in the midst of a scene from one of these games as the story's villainess, Aileen Lauren Dautriche.

At the banquet to celebrate the end of the academy's winter term, the crown prince and Aileen's childhood friend, Cedric Jeanne Elmir, publicly annuls his engagement with Aileen and announces that he is in love with Lilia Rainworth, the game's female protagonist. Aware of the tragic future ahead of her and determined to change it, the young girl resolves to conquer the game's final boss, the ""Demon King"" and Cedric's half-brother, Claude Jeanne Elmir, by making him fall in love with her instead.

With time running out, can Irene succeed with her plans, or will she remain bound to the ill-fated ending that awaits her?

[Written by MAL Rewrite]"
24825,Magico,Manga,Finished,2012-08-11T00:00:00+00:00,7.7,8680,"Sixteen year old Emma finally arrives at the capital city Hawk Eye after escaping from being held captive for her entire life. But as soon as she arrives, every man in the city, including the king, falls madly in love with her. She is about to be forced into marriage, but is saved by a sorcerer. The sorcerer identifies himself as Shion, one of the youngest and most talented in the nation. They have met before, but Emma has no recollection.

Shion explains to Emma that she is cursed with the Echidna, a mysterious magic that appears every 500 years where a girl is born with her heart packed with such powerful dark magic that it has the potential to destroy the world. With such power, one could rule the world, and Shion explains to Emma that people are going to try and hunt her down to get her heart. However, Emma is told that there exists a ritual that will rid her of the Echidna's curse but doing so will require a long and arduous process. The first of that being Emma and Shion will have to marry each other...

Included one-shot:
Volume 8: Karakuri Link"
